iter	Passed	Remaining
3218	502845	122001
3219	503006	121846
3220	503147	121686
3221	503304	121530
3222	503458	121373
3223	503613	121217
3224	503775	121062
3225	503920	120903
3226	504072	120746
3227	504234	120591
3228	504388	120434
3229	504532	120275
3230	504690	120119
3231	504820	119957
3232	504965	119798
3233	505090	119634
3234	505232	119475
3235	505392	119320
3236	505544	119162
3237	505697	119005
3238	505852	118849
3239	506000	118691
3240	506149	118533
3241	506306	118377
3242	506458	118220
3243	506615	118064
3244	506778	117910
3245	506921	117750
3246	507071	117593
3247	507234	117438
3248	507417	117288
3249	507571	117131
3250	507713	116972
3251	507883	116819
3252	508016	116658
3253	508172	116501
3254	508331	116346
3255	508469	116185
3256	508623	116029
3257	508772	115871
3258	508904	115709
3259	509050	115551
3260	509168	115386
3261	509334	115232
3262	509495	115077
3263	509648	114920
3264	509786	114760
3265	509993	114615
3266	510143	114458
3267	510289	114299
3268	510441	114142
3269	510582	113983
3270	510735	113826
3271	510884	113668
3272	511033	113510
3273	511191	113355
3274	511346	113198
3275	511514	113045
3276	511670	112889
3277	511855	112739
3278	512013	112583
3279	512164	112426
3280	512314	112268
3281	512457	112109
3282	512615	111954
3283	512775	111798
3284	512940	111644
3285	513120	111493
3286	513264	111334
3287	513429	111180
3288	513602	111028
3289	513741	110868
3290	513892	110710
3291	514042	110553
3292	514200	110397
3293	514366	110243
3294	514530	110089
3295	514696	109935
3296	514850	109778
3297	515011	109623
3298	515165	109466
3299	515330	109312
3300	515484	109155
3301	515665	109005
3302	515820	108848
3303	515969	108690
3304	516114	108532
3305	516272	108376
3306	516432	108221
3307	516590	108065
3308	516754	107910
3309	516911	107755
3310	517081	107601
3311	517242	107446
3312	517377	107285
3313	517509	107124
3314	517660	106967
3315	517806	106809
3316	517929	106646
3317	518081	106489
3318	518231	106331
3319	518392	106176
3320	518541	106019
3321	518675	105858
3322	518828	105701
3323	518994	105547
3324	519163	105393
3325	519312	105236
3326	519476	105081
3327	519629	104925
3328	519796	104771
3329	519981	104620
3330	520130	104463
3331	520285	104306
3332	520422	104147
3333	520571	103989
3334	520735	103834
3335	520899	103680
3336	521042	103521
3337	521188	103363
3338	521345	103207
3339	521505	103052
3340	521654	102894
3341	521820	102740
3342	521969	102582
3343	522118	102425
3344	522279	102269
3345	522470	102120
3346	522626	101964
3347	522788	101809
3348	522940	101652
3349	523099	101496
3350	523253	101340
3351	523406	101183
3352	523571	101029
3353	523720	100871
3354	523879	100715
3355	524031	100559
3356	524192	100403
3357	524343	100246
3358	524490	100088
3359	524657	99934
3360	524831	99781
3361	524973	99623
3362	525127	99466
3363	525277	99309
3364	525412	99149
3365	525557	98990
3366	525698	98831
3367	525873	98679
3368	526028	98522
3369	526190	98368
3370	526348	98212
3371	526504	98055
3372	526649	97897
3373	526816	97743
3374	526986	97590
3375	527145	97434
3376	527300	97278
3377	527455	97121
3378	527598	96963
3379	527745	96805
3380	527920	96652
3381	528075	96496
3382	528228	96339
3383	528381	96182
3384	528528	96025
3385	528676	95867
3386	528834	95711
3387	528987	95554
3388	529130	95396
3389	529322	95246
3390	529511	95096
3391	529669	94940
3392	529827	94784
3393	529984	94628
3394	530141	94472
3395	530278	94313
3396	530438	94157
3397	530594	94001
3398	530754	93846
3399	530904	93689
3400	531065	93533
3401	531226	93378
3402	531381	93222
3403	531531	93064
3404	531680	92907
3405	531832	92750
3406	531996	92595
3407	532150	92439
3408	532302	92282
3409	532461	92126
3410	532616	91970
3411	532779	91815
3412	532938	91659
3413	533089	91502
3414	533241	91345
3415	533417	91193
3416	533574	91037
3417	533725	90880
3418	533884	90724
3419	534054	90570
3420	534198	90412
3421	534354	90256
3422	534525	90102
3423	534682	89946
3424	534853	89792
3425	535026	89639
3426	535185	89483
3427	535356	89330
3428	535497	89171
3429	535651	89014
3430	535803	88858
3431	535937	88698
3432	536096	88542
3433	536256	88387
3434	536409	88230
3435	536602	88080
3436	536792	87929
3437	536973	87777
3438	537128	87621
3439	537280	87464
3440	537443	87309
3441	537605	87153
3442	537754	86996
3443	537905	86839
3444	538057	86682
3445	538226	86528
3446	538395	86374
3447	538542	86216
3448	538695	86060
3449	538840	85902
3450	539003	85746
3451	539160	85590
3452	539306	85433
3453	539455	85275
3454	539599	85117
3455	539756	84961
3456	539912	84805
3457	540071	84649
3458	540229	84493
3459	540382	84337
3460	540530	84179
3461	540678	84022
3462	540821	83863
3463	540979	83708
3464	541119	83549
3465	541291	83395
3466	541451	83240
3467	541606	83083
3468	541762	82927
3469	541918	82771
3470	542069	82614
3471	542226	82458
3472	542392	82303
3473	542537	82145
3474	542688	81988
3475	542850	81833
3476	543003	81676
3477	543163	81521
3478	543318	81364
3479	543478	81209
3480	543640	81054
3481	543796	80897
3482	543955	80742
3483	544124	80587
3484	544274	80430
3485	544431	80274
3486	544562	80114
3487	544708	79957
3488	544841	79797
3489	545013	79643
3490	545172	79488
3491	545330	79332
3492	545456	79171
3493	545614	79015
3494	545770	78859
3495	545925	78703
3496	546083	78547
3497	546225	78389
3498	546377	78232
3499	546534	78076
3500	546692	77920
3501	546859	77765
3502	547018	77610
3503	547163	77452
3504	547335	77298
3505	547500	77143
3506	547628	76983
3507	547776	76826
3508	547930	76669
3509	548090	76514
3510	548234	76356
3511	548385	76199
3512	548546	76043
3513	548711	75889
3514	548867	75732
3515	549105	75587
3516	549269	75432
3517	549431	75277
3518	549595	75122
3519	549760	74967
3520	549912	74810
3521	550068	74654
3522	550221	74497
3523	550385	74342
3524	550572	74190
3525	550742	74036
3526	550911	73881
3527	551072	73726
3528	551242	73571
3529	551394	73415
3530	551567	73261
3531	551722	73104
3532	551873	72947
3533	552023	72790
3534	552177	72634
3535	552326	72477
3536	552499	72323
3537	552657	72167
3538	552800	72009
3539	552950	71852
3540	553121	71698
3541	553279	71542
3542	553436	71385
3543	553578	71227
3544	553744	71072
3545	553909	70917
3546	554066	70761
3547	554230	70606
3548	554384	70450
3549	554551	70295
3550	554717	70140
3551	554863	69982
3552	554976	69821
3553	555139	69665
3554	555300	69510
3555	555454	69353
3556	555617	69198
3557	555788	69044
3558	555936	68886
3559	556091	68730
3560	556255	68575
3561	556411	68418
3562	556579	68264
3563	556742	68108
3564	556897	67952
3565	557052	67796
3566	557197	67638
3567	557364	67483
3568	557526	67328
3569	557692	67173
3570	557853	67017
3571	558007	66860
3572	558173	66705
3573	558323	66548
3574	558468	66391
3575	558618	66234
3576	558777	66078
3577	558939	65922
3578	559096	65766
3579	559258	65611
3580	559412	65454
3581	559575	65299
3582	559732	65143
3583	559897	64988
3584	560056	64832
3585	560213	64676
3586	560374	64520
3587	560534	64364
3588	560697	64209
3589	560858	64053
3590	561020	63897
3591	561175	63741
3592	561333	63585
3593	561506	63431
3594	561673	63276
3595	561833	63120
3596	561990	62964
3597	562143	62807
3598	562295	62650
3599	562454	62494
3600	562592	62336
3601	562752	62180
3602	562908	62024
3603	563063	61868
3604	563210	61710
3605	563377	61555
3606	563533	61399
3607	563696	61244
3608	563863	61089
3609	564047	60935
3610	564204	60779
3611	564386	60626
3612	564543	60470
3613	564680	60311
3614	564841	60156
3615	565001	60000
3616	565171	59845
3617	565329	59689
3618	565499	59534
3619	565657	59378
3620	565832	59224
3621	565992	59068
3622	566155	58912
3623	566319	58757
3624	566484	58601
3625	566644	58446
3626	566811	58290
3627	566970	58134
3628	567124	57978
3629	567287	57822
3630	567445	57666
3631	567611	57511
3632	567750	57353
3633	567905	57196
3634	568062	57040
3635	568219	56884
3636	568374	56728
3637	568540	56572
3638	568700	56416
3639	568854	56260
3640	569023	56105
3641	569253	55956
3642	569414	55800
3643	569567	55643
3644	569719	55487
3645	569878	55331
3646	570027	55173
3647	570164	55015
3648	570342	54861
3649	570502	54705
3650	570666	54550
3651	570807	54392
3652	570960	54235
3653	571125	54080
3654	571289	53924
3655	571466	53770
3656	571644	53616
3657	571830	53462
3658	572005	53308
3659	572163	53151
3660	572319	52995
3661	572475	52839
3662	572638	52683
3663	572810	52528
3664	572975	52372
3665	573133	52216
3666	573294	52060
3667	573456	51905
3668	573624	51749
3669	573780	51593
3670	573952	51438
3671	574105	51281
3672	574265	51125
3673	574426	50969
3674	574585	50813
3675	574740	50657
3676	574905	50501
3677	575077	50346
3678	575218	50188
3679	575378	50032
3680	575535	49876
3681	575704	49721
3682	575861	49565
3683	576023	49409
3684	576181	49252
3685	576343	49097
3686	576508	48941
3687	576666	48785
3688	576842	48630
3689	577009	48475
3690	577171	48319
3691	577325	48162
3692	577463	48004
3693	577621	47848
3694	577771	47691
3695	577927	47535
3696	578103	47380
3697	578257	47223
3698	578420	47068
3699	578593	46913
3700	578780	46759
3701	578957	46604
3702	579138	46449
3703	579303	46294
3704	579487	46140
3705	579643	45983
3706	579801	45827
3707	579977	45672
3708	580142	45516
3709	580293	45359
3710	580461	45204
3711	580620	45048
3712	580783	44892
3713	580940	44735
3714	581111	44580
3715	581274	44424
3716	581440	44268
3717	581595	44112
3718	581753	43956
3719	581909	43799
3720	582067	43643
3721	582228	43487
3722	582385	43330
3723	582552	43175
3724	582706	43018
3725	582881	42863
3726	583053	42708
3727	583215	42552
3728	583373	42395
3729	583525	42239
3730	583687	42083
3731	583850	41927
3732	584010	41770
3733	584175	41615
3734	584342	41459
3735	584498	41302
3736	584651	41146
3737	584823	40990
3738	584992	40835
3739	585161	40679
3740	585326	40523
3741	585501	40368
3742	585674	40213
3743	585835	40057
3744	586008	39901
3745	586185	39746
3746	586365	39591
3747	586526	39435
3748	586682	39279
3749	586875	39125
3750	587038	38968
3751	587216	38813
3752	587401	38659
3753	587575	38503
3754	587755	38348
3755	587923	38193
3756	588075	38036
3757	588231	37879
3758	588387	37723
3759	588552	37567
3760	588736	37412
3761	588887	37255
3762	589050	37099
3763	589208	36942
3764	589385	36787
3765	589555	36631
3766	589721	36475
3767	589856	36318
3768	590017	36161
3769	590176	36005
3770	590345	35849
3771	590517	35694
3772	590672	35537
3773	590837	35381
3774	590995	35224
3775	591224	35072
3776	591396	34916
3777	591558	34760
3778	591718	34604
3779	591878	34447
3780	592043	34291
3781	592210	34135
3782	592374	33979
3783	592542	33823
3784	592732	33669
3785	592918	33514
3786	593082	33357
3787	593244	33201
3788	593417	33045
3789	593571	32889
3790	593728	32732
3791	593890	32576
3792	594059	32420
3793	594223	32264
3794	594381	32107
3795	594541	31951
3796	594700	31794
3797	594853	31637
3798	595036	31482
3799	595199	31326
3800	595354	31169
3801	595508	31012
3802	595671	30856
3803	595821	30699
3804	595994	30543
3805	596160	30387
3806	596326	30231
3807	596510	30076
3808	596706	29921
3809	596882	29765
3810	597044	29609
3811	597207	29453
3812	597372	29296
3813	597541	29140
3814	597701	28984
3815	597867	28827
3816	598020	28671
3817	598189	28515
3818	598356	28358
3819	598529	28202
3820	598701	28046
3821	598868	27890
3822	599032	27734
3823	599197	27578
3824	599355	27421
3825	599494	27263
3826	599641	27106
3827	599805	26950
3828	599960	26793
3829	600127	26637
3830	600322	26482
3831	600480	26325
3832	600645	26169
3833	600802	26012
3834	600971	25856
3835	601132	25700
3836	601306	25544
3837	601469	25387
3838	601628	25231
3839	601795	25074
3840	601964	24918
3841	602126	24762
3842	602285	24605
3843	602452	24449
3844	602639	24293
3845	602802	24137
3846	602974	23981
3847	603131	23824
3848	603285	23667
3849	603461	23511
3850	603631	23355
3851	603808	23199
3852	603978	23043
3853	604145	22886
3854	604314	22730
3855	604490	22574
3856	604665	22418
3857	604832	22261
3858	604992	22105
3859	605154	21948
3860	605319	21792
3861	605477	21635
3862	605650	21479
3863	605823	21322
3864	605984	21166
3865	606143	21009
3866	606299	20852
3867	606458	20696
3868	606629	20539
3869	606784	20382
3870	606966	20226
3871	607124	20070
3872	607297	19913
3873	607462	19757
3874	607629	19600
3875	607804	19444
3876	607965	19288
3877	608127	19131
3878	608290	18974
3879	608461	18818
3880	608623	18661
3881	608788	18505
3882	608931	18347
3883	609097	18191
3884	609267	18034
3885	609420	17878
3886	609572	17721
3887	609741	17564
3888	609898	17407
3889	610055	17250
3890	610208	17093
3891	610369	16937
3892	610531	16780
3893	610694	16623
3894	610853	16467
3895	611016	16310
3896	611174	16153
3897	611337	15997
3898	611507	15840
3899	611670	15683
3900	611833	15527
3901	612001	15370
3902	612166	15213
3903	612327	15057
3904	612483	14900
3905	612654	14743
3906	612826	14587
3907	612978	14430
3908	613148	14273
3909	613377	14118
3910	613552	13962
3911	613715	13805
3912	613889	13648
3913	614059	13492
3914	614221	13335
3915	614383	13178
3916	614533	13021
3917	614688	12864
3918	614855	12708
3919	615016	12551
3920	615184	12394
3921	615354	12238
3922	615506	12081
3923	615686	11924
3924	615844	11767
3925	616022	11611
3926	616183	11454
3927	616351	11297
3928	616522	11141
3929	616709	10984
3930	616906	10828
3931	617068	10671
3932	617232	10514
3933	617383	10357
3934	617554	10201
3935	617721	10044
3936	617902	9887
3937	618066	9730
3938	618227	9573
3939	618392	9417
3940	618567	9260
3941	618725	9103
3942	618901	8946
3943	619090	8790
3944	619268	8633
3945	619433	8476
3946	619599	8319
3947	619756	8162
3948	619929	8006
3949	620093	7849
3950	620266	7692
3951	620435	7535
3952	620598	7378
3953	620781	7222
3954	620971	7065
3955	621142	6908
3956	621295	6751
3957	621467	6594
3958	621636	6437
3959	621791	6280
3960	621941	6123
3961	622103	5966
3962	622240	5809
3963	622399	5652
3964	622573	5495
3965	622735	5338
3966	622893	5181
3967	623054	5024
3968	623218	4867
3969	623400	4710
3970	623559	4553
3971	623720	4396
3972	623892	4239
3973	624053	4082
3974	624222	3925
3975	624383	3768
3976	624556	3611
3977	624709	3454
3978	624874	3297
3979	625025	3140
3980	625174	2983
3981	625345	2826
3982	625546	2669
3983	625715	2512
3984	625880	2355
3985	626054	2198
3986	626235	2041
3987	626403	1884
3988	626593	1727
3989	626763	1570
3990	626921	1413
3991	627113	1256
3992	627280	1099
3993	627436	942
3994	627599	785
3995	627763	628
3996	627928	471
3997	628100	314
3998	628247	157
3999	628430	0
